Station Name,Latitude,Longitude,geometry
Cooper Ave & 65 Pl,194139.54118915397,1015117.2667164638,POINT (1015117.2667164638 194139.54118915397)
Cooper Square & Astor Pl,204959.18086275517,986741.0879930623,POINT (986741.0879930623 204959.18086275517)
Corona Ave & 102 St,210461.1484777058,1022485.6808882306,POINT (1022485.6808882306 210461.1484777058)
Corona Ave & 111 St,209205.9858556134,1025877.6326473354,POINT (1025877.6326473354 209205.9858556134)
Corona Ave & 90 St,209464.66507562966,1018932.8358126984,POINT (1018932.8358126984 209464.66507562966)
Corona Ave & 98 St,210518.47918945042,1021594.2736001048,POINT (1021594.2736001048 210518.47918945042)
Cortelyou Rd & Albany Ave,174204.40194258414,1001251.0292834681,POINT (1001251.0292834681 174204.40194258414)
Cortelyou Rd & Argyle Rd,172571.47353823172,993677.6744500017,POINT (993677.6744500017 172571.47353823172)
Cortelyou Rd & E 19 St,173428.23031194476,995076.0389917202,POINT (995076.0389917202 173428.23031194476)
Cortelyou Rd & E 34 St,174104.65366496705,999552.0026660431,POINT (999552.0026660431 174104.65366496705)
Cortelyou Rd & Stratford Rd,172323.5162225343,993111.6055245554,POINT (993111.6055245554 172323.5162225343)
Court St & Nelson St,185705.38734606316,984610.8675761077,POINT (984610.8675761077 185705.38734606316)
Court St & State St,190748.8338273482,986460.0167351145,POINT (986460.0167351145 190748.8338273482)
Courtlandt Ave & E 149 St,236679.38658799714,1006520.4445433308,POINT (1006520.4445433308 236679.38658799714)
Crescent St & 30 Ave,219341.13946990337,1005036.3821902691,POINT (1005036.3821902691 219341.13946990337)
Crescent St & 34 Ave,216566.559096105,1003486.132330922,POINT (1003486.132330922 216566.559096105)
Crescent St & 35 Ave,216014.47396732826,1003056.7447060473,POINT (1003056.7447060473 216014.47396732826)
Crescent St & Broadway,217397.2628945486,1004015.9350980343,POINT (1004015.9350980343 217397.2628945486)
Crescent St & Ditmars Blvd,222996.76418038088,1007911.6043206407,POINT (1007911.6043206407 222996.76418038088)
Creston Ave & E 178 St,249327.84348569732,1010118.7120425744,POINT (1010118.7120425744 249327.84348569732)
Creston Ave & E 181 St,250745.94431090323,1011142.9702143923,POINT (1011142.9702143923 250745.94431090323)
Crotona Ave & Crotona Park N,246328.78397376798,1013536.8519218012,POINT (1013536.8519218012 246328.78397376798)
Crotona Ave & E 179 St,247757.84697899024,1014708.6454774296,POINT (1014708.6454774296 247757.84697899024)
Crotona Ave & E 183 St,249542.1935835954,1016128.9729306048,POINT (1016128.9729306048 249542.1935835954)
Crotona Ave & E Fordham Rd,251905.2331876517,1017045.8003447965,POINT (1017045.8003447965 251905.2331876517)
Crotona Park East & E 173 St,244274.1163500115,1014582.8638077811,POINT (1014582.8638077811 244274.1163500115)
Crotona Park North & Prospect Ave,245775.51014311958,1014008.3410994676,POINT (1014008.3410994676 245775.51014311958)
Crotona Pkwy & Bronx Park S,248192.83507364863,1016619.2329324739,POINT (1016619.2329324739 248192.83507364863)
Crotona Pkwy & Elsmere Pl,246052.3232124439,1015937.7042732523,POINT (1015937.7042732523 246052.3232124439)
Crown St & Rogers Ave,182130.5464636771,997190.8243313219,POINT (997190.8243313219 182130.5464636771)
Crown St & Troy Ave,181792.6645472974,1001649.2791727659,POINT (1001649.2791727659 181792.6645472974)
Cumberland St & Lafayette Ave,189794.26899714087,991826.1439208406,POINT (991826.1439208406 189794.26899714087)
Cypress Ave & George St,193635.61044487235,1011227.4027647028,POINT (1011227.4027647028 193635.61044487235)
Cypress Ave & Palmetto St,194883.31526475406,1009538.069724718,POINT (1009538.069724718 194883.31526475406)
Cypress Ave & St Felix Ave,192672.47753114835,1012229.6089740726,POINT (1012229.6089740726 192672.47753114835)
Cypress Hills St & Otto Rd,195018.2597309076,1013907.5112819037,POINT (1013907.5112819037 195018.2597309076)
Dahill Rd & 12 Ave,174604.25865743612,989528.7505622632,POINT (989528.7505622632 174604.25865743612)
Davidson Ave & W Burnside Ave,250277.40228586533,1009498.5298317263,POINT (1009498.5298317263 250277.40228586533)
Dawson St & Intervale Ave,238041.80969552437,1012685.6769492376,POINT (1012685.6769492376 238041.80969552437)
DeKalb Ave & Franklin Ave,190901.2050281256,996046.6663818114,POINT (996046.6663818114 190901.2050281256)
DeKalb Ave & Hudson Ave,190519.55138096007,989640.8719050961,POINT (989640.8719050961 190519.55138096007)
DeKalb Ave & S Portland Ave,190601.9474198185,991191.0481485492,POINT (991191.0481485492 190601.9474198185)
DeKalb Ave & Vanderbilt Ave,190445.66458530998,992888.3143495072,POINT (992888.3143495072 190445.66458530998)
Dean St & Franklin Ave,186144.76731112524,996555.0754555573,POINT (996555.0754555573 186144.76731112524)
Dean St & Hoyt St,189366.96720160978,987691.4408226653,POINT (987691.4408226653 189366.96720160978)
Dean St & Rockaway Ave,185164.57714796875,1008845.6006331259,POINT (1008845.6006331259 185164.57714796875)
Decatur Ave & Bedford Park Blvd,255594.3342119861,1016322.9592094108,POINT (1016322.9592094108 255594.3342119861)
Decatur Ave & E 197 St,254737.09925595918,1015286.1257465617,POINT (1015286.1257465617 254737.09925595918)
Decatur Ave & Oliver Pl,255166.85141557886,1015813.1228383468,POINT (1015813.1228383468 255166.85141557886)
Decatur St & Saratoga Ave,188297.4652478459,1007254.2894991756,POINT (1007254.2894991756 188297.4652478459)
Degraw St & 3 Ave,186947.59333492914,988449.597001964,POINT (988449.597001964 186947.59333492914)
Degraw St & Hoyt St,187744.21898657447,986804.3542098138,POINT (986804.3542098138 187744.21898657447)
Degraw St & Smith St,188101.48657971478,986099.4471375508,POINT (986099.4471375508 188101.48657971478)
Delancey St & Eldridge St,201423.479458114,986628.0482525455,POINT (986628.0482525455 201423.479458114)
Devoe St & Lorimer St,199174.2782836321,998359.8048570277,POINT (998359.8048570277 199174.2782836321)
Devoe St & Morgan Ave,199343.9762449598,1002227.9079809143,POINT (1002227.9079809143 199343.9762449598)
Ditmars Blvd & 102 St,219418.1581193109,1020751.2020685957,POINT (1020751.2020685957 219418.1581193109)
Ditmars Blvd & 19 St,223976.47790559503,1006900.055381382,POINT (1006900.055381382 223976.47790559503)
Ditmars Blvd & 43 St,220261.70181430748,1010877.8749489726,POINT (1010877.8749489726 220261.70181430748)
Ditmars Blvd & 48 St,219549.61979554742,1011666.4906703485,POINT (1011666.4906703485 219549.61979554742)
Ditmars Blvd & 73 St,219160.6541938997,1012949.0254109208,POINT (1012949.0254109208 219160.6541938997)
Ditmars Blvd & 76 St,219238.0936108164,1013708.704899376,POINT (1013708.704899376 219238.0936108164)
Ditmars Blvd & 79 St,219355.46176002568,1014461.3296308758,POINT (1014461.3296308758 219355.46176002568)
Ditmars Blvd & 94 St,219940.86477054097,1018645.3764408088,POINT (1018645.3764408088 219940.86477054097)
Division Ave & Hooper St,196866.26768699018,996890.644619304,POINT (996890.644619304 196866.26768699018)
Division Ave & Marcy Ave,196911.40545195696,995877.2457135287,POINT (995877.2457135287 196911.40545195696)
Division St & Bowery,199476.46930652793,985155.9115777462,POINT (985155.9115777462 199476.46930652793)
Dock 72 Way & Market St,194222.9302333179,992198.1057021562,POINT (992198.1057021562 194222.9302333179)
Dock St & Front St,195447.55764659992,986292.0676179929,POINT (986292.0676179929 195447.55764659992)
Douglass St & 3 Ave,187097.01228101598,988597.1063300674,POINT (988597.1063300674 187097.01228101598)
Douglass St & 4 Ave,186748.42113003603,989366.25361549,POINT (989366.25361549 186748.42113003603)
Driggs Ave & Lorimer St,202273.12225283135,998007.7023223498,POINT (998007.7023223498 202273.12225283135)
Driggs Ave & N 9 St,200928.4916731354,996668.3813633135,POINT (996668.3813633135 200928.4916731354)
Driggs Ave & N Henry St,202781.3662958219,1000027.2828012861,POINT (1000027.2828012861 202781.3662958219)
Driggs Ave & S 2 St,198796.69045978817,995140.4839437162,POINT (995140.4839437162 198796.69045978817)
Duane St & Hudson St,200510.18443382098,981685.7534616967,POINT (981685.7534616967 200510.18443382098)
Duffield St & Willoughby St,191469.91671363966,988608.1147605268,POINT (988608.1147605268 191469.91671363966)
Dwight St & Dikeman St,185170.9932938258,981369.5883283773,POINT (981369.5883283773 185170.9932938258)
Dwight St & Van Dyke St,184668.37590854318,980908.1050591494,POINT (980908.1050591494 184668.37590854318)
Dyckman St & 10 Ave,252209.14076908038,1005523.6844343152,POINT (1005523.6844343152 252209.14076908038)
Dyckman St & Henshaw St,255319.32986217513,1003758.2817346092,POINT (1003758.2817346092 255319.32986217513)
Dyckman St & Staff St,255829.27150304388,1003185.3423654068,POINT (1003185.3423654068 255829.27150304388)
E 1 St & 1 Ave,202804.56244154737,987362.6857849387,POINT (987362.6857849387 202804.56244154737)
E 1 St & Bowery,203289.46114011007,986438.3973741088,POINT (986438.3973741088 203289.46114011007)
E 10 St & 2 Ave,205098.9333077191,987984.6917532488,POINT (987984.6917532488 205098.9333077191)
E 10 St & Ave A,204224.34338694043,989567.8551702799,POINT (989567.8551702799 204224.34338694043)
E 102 St & 1 Ave,225960.43188497392,1000445.5895608035,POINT (1000445.5895608035 225960.43188497392)
E 102 St & Park Ave,227284.36161879788,997981.7915423855,POINT (997981.7915423855 227284.36161879788)
E 103 St & Lexington Ave,227210.93205852818,998771.5242329681,POINT (998771.5242329681 227210.93205852818)
E 106 St & 1 Ave,226829.0127085474,1000985.7038519256,POINT (1000985.7038519256 226829.0127085474)
E 106 St & Lexington Ave,227809.6248163198,999219.4602486317,POINT (999219.4602486317 227809.6248163198)
E 106 St & Madison Ave,228312.76351284274,998318.2230384909,POINT (998318.2230384909 228312.76351284274)
E 11 St & 1 Ave,205067.65568389263,988610.398207876,POINT (988610.398207876 205067.65568389263)
E 11 St & 3 Ave,205592.14745298136,987405.17440583,POINT (987405.17440583 205592.14745298136)
E 11 St & Ave B,204312.2483120582,989930.703029312,POINT (989930.703029312 204312.2483120582)
E 114 St & 1 Ave,228765.5147616019,1001900.3877135615,POINT (1001900.3877135615 228765.5147616019)
E 115 St & Lexington Ave,229982.93736438916,1000225.5490414536,POINT (1000225.5490414536 229982.93736438916)
E 115 St & Madison Ave,230374.0187255174,999558.2952474632,POINT (999558.2952474632 230374.0187255174)
E 116 St & 2 Ave,229566.33390386263,1001641.3847911486,POINT (1001641.3847911486 229566.33390386263)
E 117 St & 1 Ave,229492.2175928605,1002438.4157854202,POINT (1002438.4157854202 229492.2175928605)
E 118 St & 3 Ave,230455.6432991528,1001145.3042047455,POINT (1001145.3042047455 230455.6432991528)
E 118 St & Madison Ave,231291.90299211297,999681.6797671232,POINT (999681.6797671232 231291.90299211297)
E 118 St & Park Ave,230940.28110483853,1000309.3893284273,POINT (1000309.3893284273 230940.28110483853)
E 12 St & 3 Ave,206115.71113915986,987357.5300776026,POINT (987357.5300776026 206115.71113915986)
E 12 St & Ave C,204231.84216076846,990671.6424770814,POINT (990671.6424770814 204231.84216076846)
E 123 St & Lexington Ave,231819.54396643754,1001459.3720919952,POINT (1001459.3720919952 231819.54396643754)
E 128 St & 3 Ave,232797.20987474255,1002500.1661265299,POINT (1002500.1661265299 232797.20987474255)
E 128 St & Madison Ave,233498.98486606384,1001086.4009151962,POINT (1001086.4009151962 233498.98486606384)
E 13 St & 2 Ave,205796.63513499696,988323.3633581682,POINT (988323.3633581682 205796.63513499696)
E 132 St & Madison Ave,234469.96187920356,1001635.7736421864,POINT (1001635.7736421864 234469.96187920356)
E 133 St & Cypress Pl,231701.94198159612,1007130.3689641042,POINT (1007130.3689641042 231701.94198159612)
E 134 St & Walnut Ave,230977.6481914387,1008878.1189298716,POINT (1008878.1189298716 230977.6481914387)
E 135 St & St Ann's Ave,232595.99089165262,1006713.3320810253,POINT (1006713.3320810253 232595.99089165262)
E 138 St & 5 Ave,236024.42346478312,1001923.0899365849,POINT (1001923.0899365849 236024.42346478312)
E 138 St & Cypress Ave,232798.94940029993,1007853.6320349311,POINT (1007853.6320349311 232798.94940029993)
E 138 St & Grand Concourse,235583.0894511473,1003452.3745354566,POINT (1003452.3745354566 235583.0894511473)
E 138 St & Park Ave,235438.55206241924,1003783.068435013,POINT (1003783.068435013 235438.55206241924)
E 138 St & Willow Ave,232299.182905307,1008691.1360270724,POINT (1008691.1360270724 232299.182905307)
E 14 St & 1 Ave,205764.09890986007,989010.2476777397,POINT (989010.2476777397 205764.09890986007)
E 14 St & Ave B,205012.8502155812,990423.8509886536,POINT (990423.8509886536 205012.8502155812)
E 141 St & Jackson Ave,233307.81350364562,1008612.2689245633,POINT (1008612.2689245633 233307.81350364562)
E 141 St & St Ann's Ave,233915.5693933406,1007475.314886443,POINT (1007475.314886443 233915.5693933406)
E 142 St & 3 Ave,235396.47353270944,1005392.0477113627,POINT (1005392.0477113627 235396.47353270944)
E 144 St & Brook Ave,235003.2694384231,1007215.4637107246,POINT (1007215.4637107246 235003.2694384231)
E 147 St & Bergen Ave,236095.1923289777,1006839.9131924373,POINT (1006839.9131924373 236095.1923289777)
E 149 St & Eagle Ave,235872.3415401161,1008647.2439797062,POINT (1008647.2439797062 235872.3415401161)
E 149 St & Jackson Ave,235539.26163164104,1009369.7163735797,POINT (1009369.7163735797 235539.26163164104)
E 149 St & Morris Ave,237065.7242862148,1005573.5101584194,POINT (1005573.5101584194 237065.7242862148)
E 149 St & Park Ave,237361.73222525144,1004927.7758623605,POINT (1004927.7758623605 237361.73222525144)
E 15 St & 3 Ave,206735.3383475129,987875.0822549398,POINT (987875.0822549398 206735.3383475129)
E 153 St & E 157 St,240420.4755753238,1003828.1136193741,POINT (1003828.1136193741 240420.4755753238)
E 155 St & Courtlandt Ave,238243.88697389478,1007062.3796636782,POINT (1007062.3796636782 238243.88697389478)
E 156 St & Brook Ave,237983.0676251302,1008484.3349830786,POINT (1008484.3349830786 237983.0676251302)
E 156 St & Courtlandt Ave,238477.72300542367,1007154.4628751103,POINT (1007154.4628751103 238477.72300542367)
E 157 St & River Ave,240135.30070397008,1004358.1648004426,POINT (1004358.1648004426 240135.30070397008)
E 158 St & Melrose Ave,238843.9867633358,1007861.9656814795,POINT (1007861.9656814795 238843.9867633358)
E 16 St & 5 Ave,207805.54329568788,986483.3396609523,POINT (986483.3396609523 207805.54329568788)
E 16 St & Cortelyou Rd,173078.1572642792,994340.7581979049,POINT (994340.7581979049 173078.1572642792)
E 16 St & Irving Pl,207191.06751404636,987582.7683202637,POINT (987582.7683202637 207191.06751404636)
E 160 St & Tinton Ave,238148.17551718015,1010860.5261665705,POINT (1010860.5261665705 238148.17551718015)
E 161 St & Park Ave,239808.8537728486,1007358.5180690814,POINT (1007358.5180690814 239808.8537728486)
E 161 St & River Ave,240939.6552869957,1004397.9776703401,POINT (1004397.9776703401 240939.6552869957)
E 163 St & Tiffany St,238434.55577482126,1013292.4667696246,POINT (1013292.4667696246 238434.55577482126)
E 163 St & Union Ave,238965.42153303104,1011430.519992636,POINT (1011430.519992636 238965.42153303104)
E 165 St & Clay Ave,240990.42259249685,1008375.9886244887,POINT (1008375.9886244887 240990.42259249685)
E 165 St & Fox St,239523.41850634117,1013570.0513487626,POINT (1013570.0513487626 239523.41850634117)
E 165 St & Jerome Ave,242646.3332062144,1004972.2782991705,POINT (1004972.2782991705 242646.3332062144)
E 167 St & Bryant Ave,240509.97343020403,1015099.9353636379,POINT (1015099.9353636379 240509.97343020403)
E 167 St & Clay Ave,242028.80145816057,1008808.1742059161,POINT (1008808.1742059161 242028.80145816057)
E 167 St & Franklin Ave,241312.38664934033,1010462.9146275156,POINT (1010462.9146275156 241312.38664934033)
E 169 St & Fox St,240667.19223757906,1013701.3596619412,POINT (1013701.3596619412 240667.19223757906)
E 169 St & Webster Ave,243163.53911699212,1009424.6926227874,POINT (1009424.6926227874 243163.53911699212)
E 17 St & 2 Ave,206843.4128917551,988736.9464459149,POINT (988736.9464459149 206843.4128917551)
E 17 St & Beverley Rd,174147.29530526375,994462.4907979596,POINT (994462.4907979596 174147.29530526375)
E 17 St & Broadway,207804.08516126606,986995.4418532242,POINT (986995.4418532242 207804.08516126606)
